ticker,yahoo_symbol,symbol_type,active_flag,name,industry,market_cap,last_price,volume,source_symbol
LEU,LEU,stock,TRUE,Centrus Energy Corp. Class A Common Stock,Industrials,3672713912,186.69,549709,LEU
KFY,KFY,stock,TRUE,Korn Ferry Common Stock,Consumer Discretionary,3671530276,70.76,376268,KFY
CRNX,CRNX,stock,TRUE,Crinetics Pharmaceuticals Inc. Common Stock,Health Care,3651394403,34.63,1090558,CRNX
CDP,CDP,stock,TRUE,COPT Defense Properties Common Shares of Beneficial Interest,Real Estate,3638264175,32.09,1408376,CDP
GPI,GPI,stock,TRUE,Group 1 Automotive Inc. Common Stock,Consumer Discretionary,3634065088,305.43,145709,GPI
OTTR,OTTR,stock,TRUE,Otter Tail Corporation Common Stock,Utilities,3630369451,86.47,136156,OTTR
YETI,YETI,stock,TRUE,YETI Holdings Inc. Common Stock,Consumer Discretionary,3622763006,47.82,1604995,YETI
BBWI,BBWI,stock,TRUE,Bath & Body Works Inc.,Consumer Discretionary,3616018907,17.94,4746187,BBWI
PENG,PENG,stock,TRUE,Penguin Solutions Inc. Common Stock,Technology,3611192669,71.16,2648331,PENG
CVBF,CVBF,stock,TRUE,CVB Financial Corporation Common Stock,Finance,3606744206,20.44,1144425,CVBF
SXI,SXI,stock,TRUE,Standex International Corporation Common Stock,Industrials,3606127683,297.66,164132,SXI
PVH,PVH,stock,TRUE,PVH Corp. Common Stock,Industrials,3601147514,78.16,5333470,PVH
FG,FG,stock,TRUE,F&G Annuities & Life Inc. Common Stock,Finance,3599617178,27.17,402237,FG
CNK,CNK,stock,TRUE,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,Consumer Discretionary,3598230855,30.81,1586447,CNK
PTRN,PTRN,stock,TRUE,Pattern Group Inc. Series A Common Stock,Consumer Discretionary,3595687508,20.33,1333959,PTRN
ITRI,ITRI,stock,TRUE,Itron Inc. Common Stock,Industrials,3593704074,81.05,622125,ITRI
NSIT,NSIT,stock,TRUE,Insight Enterprises Inc. Common Stock,Consumer Discretionary,3589131457,118.83,789191,NSIT
KAI,KAI,stock,TRUE,Kadant Inc Common Stock,Industrials,3588473517,303.89,166320,KAI
BILL,BILL,stock,TRUE,BILL Holdings Inc. Common Stock,Technology,3581498303,35.96,3000150,BILL
ADEA,ADEA,stock,TRUE,Adeia Inc. Common Stock,Technology,3569105718,32.36,3905436,ADEA
RUM,RUM,stock,TRUE,Rumble Inc. Class A Common Stock,Technology,3565486858,8.18,13441903,RUM
MHO,MHO,stock,TRUE,M/I Homes Inc. Common Stock,Consumer Discretionary,3540647481,138.36,164250,MHO
ABG,ABG,stock,TRUE,Asbury Automotive Group Inc Common Stock,Consumer Discretionary,3540364820,190.15,152806,ABG
RUN,RUN,stock,TRUE,Sunrun Inc. Common Stock,Miscellaneous,3535300433,14.82,5086869,RUN
IRTC,IRTC,stock,TRUE,iRhythm Holdings Inc. Common Stock,Health Care,3527779499,107.35,830969,IRTC
CALM,CALM,stock,TRUE,Cal-Maine Foods Inc. Common Stock,Consumer Staples,3527660742,74.46,763053,CALM
STUB,STUB,stock,TRUE,StubHub Holdings Inc. Class A Common Stock,Consumer Discretionary,3521601883,9.38,3775778,STUB
OGN,OGN,stock,TRUE,Organon & Co. Common Stock,Health Care,3518851551,13.4,1326331,OGN
BELFB,BELFB,stock,TRUE,Bel Fuse Inc. Class B Common Stock,Uncategorized,3518337394,276.54,187435,BELFB
OSIS,OSIS,stock,TRUE,OSI Systems Inc. Common Stock (DE),Technology,3504427243,212.61,250935,OSIS
ANF,ANF,stock,TRUE,Abercrombie & Fitch Company Common Stock,Consumer Discretionary,3474393852,77.66,917191,ANF
FIBK,FIBK,stock,TRUE,First Interstate BancSystem Inc. Common Stock (DE),Finance,3469943638,35.72,853270,FIBK
GPGI,GPGI,stock,TRUE,GPGI Inc. Class A Common Stock,Finance,3469636565,11.97,1286453,GPGI
SOUN,SOUN,stock,TRUE,SoundHound AI Inc Class A Common Stock,Technology,3466484776,8.01,17686839,SOUN
VKTX,VKTX,stock,TRUE,Viking Therapeutics Inc. Common Stock,Health Care,3457626049,29.78,1726021,VKTX
AVA,AVA,stock,TRUE,Avista Corporation Common Stock,Utilities,3438585072,41.61,780671,AVA
GBDC,GBDC,stock,TRUE,Golub Capital BDC Inc. Common Stock,Finance,3435931437,13.19,973351,GBDC
CVI,CVI,stock,TRUE,CVR Energy Inc. Common Stock,Energy,3392907716,33.75,810878,CVI
BEAM,BEAM,stock,TRUE,Beam Therapeutics Inc. Common Stock,Health Care,3378553388,32.84,4394012,BEAM
ICUI,ICUI,stock,TRUE,ICU Medical Inc. Common Stock,Health Care,3372384424,134.93,275106,ICUI
AAP,AAP,stock,TRUE,Advance Auto Parts Inc.,Consumer Discretionary,3371799435,55.89,1540709,AAP
MSGE,MSGE,stock,TRUE,Madison Square Garden Entertainment Corp. Class A Common Stock,Consumer Discretionary,3371444027,71.27,523581,MSGE
KN,KN,stock,TRUE,Knowles Corporation Common Stock,Consumer Staples,3367667578,39.36,1018128,KN
GEO,GEO,stock,TRUE,Geo Group Inc (The) REIT,Consumer Discretionary,3360499843,25.15,1539233,GEO
DAVE,DAVE,stock,TRUE,Dave Inc. Class A Common Stock,Finance,3353130272,261.69,379379,DAVE
SLG,SLG,stock,TRUE,SL Green Realty Corp Common Stock,Real Estate,3351385639,47.12,853298,SLG
WSBC,WSBC,stock,TRUE,WesBanco Inc. Common Stock,Finance,3328809182,34.61,565246,WSBC
COLM,COLM,stock,TRUE,Columbia Sportswear Company Common Stock,Consumer Discretionary,3318525993,64.89,413333,COLM
NSA,NSA,stock,TRUE,National Storage Affiliates Trust Common Shares of Beneficial Interest,Real Estate,3315506167,42.94,911165,NSA
FHB,FHB,stock,TRUE,First Hawaiian Inc. Common Stock,Finance,3313718025,27.24,2243629,FHB
NHI,NHI,stock,TRUE,National Health Investors Inc. Common Stock,Real Estate,3311544117,68.32,454464,NHI
SMG,SMG,stock,TRUE,Scotts Miracle-Gro Company (The) Common Stock,Industrials,3306479480,56.83,789156,SMG
SKYW,SKYW,stock,TRUE,SkyWest Inc. Common Stock,Consumer Discretionary,3305684421,83.35,414381,SKYW
ASO,ASO,stock,TRUE,Academy Sports and Outdoors Inc. Common Stock,Consumer Discretionary,3296365647,51.1,1632145,ASO
FUL,FUL,stock,TRUE,H. B. Fuller Company Common Stock,Industrials,3288853066,60.36,592645,FUL
TDC,TDC,stock,TRUE,Teradata Corporation Common Stock,Technology,3282208000,34.88,1741299,TDC
NATL,NATL,stock,TRUE,NCR Atleos Corporation Common Stock,Miscellaneous,3261805710,44.21,708319,NATL
KBH,KBH,stock,TRUE,KB Home Common Stock,Consumer Discretionary,3261467687,52.06,884719,KBH
CLMT,CLMT,stock,TRUE,Calumet Inc. Common Stock,Energy,3260174769,37.41,609804,CLMT
CC,CC,stock,TRUE,Chemours Company (The) Common Stock,Industrials,3258684954,21.67,2411308,CC
ARCB,ARCB,stock,TRUE,ArcBest Corporation Common Stock,Industrials,3252292982,146.08,242087,ARCB
